User Name,Review Time,Rating,clean_text,Tipe,Kelas,Nama_Hotel,AI_Sentiment,AI_Aspek
Yulifar Widodo,2022,5,mungkin salah satu hotel terbaik di senggigi pantai kamarnya cukup tua tapi masih makanan yang baik umumnya staf ramah dan membantu tinggal selama 2 malam di sini sayangnya masuk musim hujan pada bulan November sementara tempat itu sendiri sangat baik gaya cottage taman yang mencakup luas luas membuatnya sulit untuk berkeliaran ketika hujan meskipun payung disediakan untuk setiap kamar boogey mobil juga tersedia untuk tamu tetapi terbatas restoran dan bar di pantai juga tersedia untuk tamu untuk menikmati matahari terbenam atau hanya untuk mendinginkan keluar secara keseluruhan itu adalah pengalaman yang bagus,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Pelayanan Staf & Keramahan
Sabrina Yuridz,2023,5,beberapa tahun lalu pernah kesini dan nama masih kila senggigi 2023 kembali kesini lagi ternyata sudah rebranding tapi keren pelayanannya jga makin bagus resepsionisnya dan petugas hotel ramah bangett kemarin menginap disini memilih kamar yang langsung depan pintu menuju pantai jadi dianter sama buggy karena mungkin ya kasian sudah bawa anak kecil jga makasih kamarnya rapi wangi jga amanitiesnya lengkap makan malam aku pesen makanan di bar pantainya makanannya enak tapi kayaknya bervariasi menu tidak sebanyak kila senggigi karena nyari steak tapi tidak ada tapi pizza nya enak tipis pizza ala Italia harganya gitu jga ter,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
McK76,2025,4,Tempat yang bagus untuk sarapan yang baik dan sopan staf kamarnya luas jika saya pergi ke lombok lagi saya pasti akan tinggal di sini untuk lebih lama,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
ang,2024,3,biasa saja entahlah dulu tahun 2015an sampai sebelum Covid vibes senggigi seru banget hiruk pikuk turis banyak pedagang2 bulayak di tepi pantai fasilitas terawat jauh lebih bersih sekarang kok 2024 jadi kurang terawat gitu ya banyak bangunan terbengkalai jga cafe bar gitu sepi aura2nya membosankan banget tidak semangat jalan2nya,BUMN,Bintang 5,MerumattaSenggigiLombok,negative,Kualitas Makanan & Restoran
Zeffa A.,2023,2,kami memesan kamar deluxe sea view sampai di hotel jam 13.00 kami paham jika kamar baru akan tersedia jam 14.00 oleh resepsionis diberi voucher selamat minum di sunset bar dan akan dijemput setelah kamar tersedia namun yang membuat kecewa dari 3 hotel yang kami tempati selama di lombok 2 hotel lain menyajikan selamat minum saat kami hendak memeriksa masuk di resepsionis sedangkan di sini kami diberi kupon selamat minum di sunset bar harus berjalan ke sunset bar dan menunggu 20 menit untuk selamat minum itupun baru disajikan setelah kami tanyakan lagi mana selamat minum padahal kupon sudah diberikan jam 14.00 masih juga tidak ada staf yang yang,BUMN,Bintang 5,MerumattaSenggigiLombok,negative,Harga & Value for Money
Umar Mardianto,2023,4,jalan akses masuk ke hotel sempit karena banyak kendaraan parkir di kedua sisi hotel luas asri pemandangan indah atas banget untuk yang suka suasana di luar kamar rapi tapi sangat terlihat fasilitas di kamar saya tidak termasuk sabun sampo di tempat mandi sarapan cukup lengkap tapi pesanan telur saya sejak pesan sampai selesai makan 40 menit kemudian tidak pernah jadi,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
Awen Tjiang,2023,5,Hotel ini sudah berganti nama 3x dan tetap nyaman sangat disarankan untuk kalian yang nyari hotel langsung pantai ada bar di tepi pantai dan kolam renang yang lumayan bagus hotel ini sangat luas cocok untuk jogging pagi jika kalian tinggal disini banyak tempat foto2 mantap pokok nya,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Shella Monita,2025,5,Hotel keren dengan pemandangan lautnya yang luar biasa dan bersih kamar juga luas dan bersih,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
Rozy,2025,5,hotel tepi pantai yang bagus,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Lokasi & Akses Strategis
Selga Karunia,2023,4,berkesempatan untuk menginap selama 3 hari terbaik pemandangan dengan ombak tenang dan pasir yang lembut ac dalam kamar berfungsi dengan baik pelayanan kamar juga oke staf sangat ramah akses lantai 2 tidak cacat ramah karena harus menggunakan tangga manual jarak antara kamar dengan lobi cukup jauh dan tidak ada akses buggy makanan untuk sarapan cukup bervariasi namun restoran tidak terlalu luas,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
Benny,2025,5,Salah satu hotel terbaik di jantung pantai senggigi yang legendaris,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Lokasi & Akses Strategis
Halimi Abdullah,2024,5,Merumatta lokasi hanya fantastis dengan pantai bersih masuk depan restoran tepi laut basilico dan beberapa restoran yang baik atm dan pasar mini dalam jarak berjalan kaki dari hotel restoran tepi laut melayani makanan Italia pizza pasta baik dll sementara Anda menikmati pemandangan matahari terbenam seluruh tempat itu sangat tenang masuk pagi sarapan kecepatan baik-baik saja tapi tidak menarik satu-satunya kelemahan adalah bahwa resor populer dengan penduduk setempat yang memiliki pesta ulang tahun dan pertemuan dan dari kamar yang lebih dekat ke restoran Anda dapat mendengar musik pesta keras,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kualitas Makanan & Restoran
Liska Feby,2023,5,hotel yang kamarnya banyak bungalow bertipe ada akses khusus ke pantai umum cocok untuk liburan keluarga ada ruang dansa besar kolam renang kamar bernuansa klasik dengan aksen kayu banyak pohon kelapa,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Isty Qisya,2024,5,tempatx bersih dan bagus yah luaas cocok untuk acara2 berkumpul kantor kumpul keluarga dan tinggalcation sama best kamarx jg bersih fasilitasx lengkap dpet view pantai senggigi lg pelayananx okee karyawanx ramah ramah semua makanan sarapanx jg enak dan komplit jadi bisa memilih2 sesuai selera pokokx dianjurkan yah,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
RATNA AYU ANGGRAINI,2024,5,sejauh ini hotel ternyaman di lombok setelah 3x ke lombok selalu tinggal di sini merumatta dulu masih senggigi pantai hotel suka banget sama hotel ini kaya hati sudah tertanam di sini kayanya akan terus kembali ke sini jika ke lombok hanya kamarnya sedikit gelap dari dulu dapet wastafel yang hanya bisa udara panas udara biasa tidak bisa nyala di kamar 1 semoga bisa diperbaiki,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
Teng Kai Qi,2022,5,Lokasi fantastis tepat di sebelah pantai kami memesan untuk kamar yang lebih baik tapi karena itu sepenuhnya dipesan kami ditingkatkan ke bungalow untuk layanan gratis dan staf semua sangat sopan dan membantu ada penyebaran besar untuk sarapan dan rasa lezat kondisi kamar bersih dan nyaman sangat merekomendasikan untuk lokasi dan keindahan sekitar,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
Derry Alviandi,2024,5,hotelnya bagus menenangkan mantap untuk matahari terbenam ada penyewaan sepeda dari bandara lombok kurang lebih 1 jam perjalanan naik mobil,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Lokasi & Akses Strategis
Heru Chandra,2023,5,Lokasinya strategis di pinggir pantai senggigi sunyi dan nyaman kamarnya lumayan bagus jalan saja colokan listrik yang bebas jalan ada 1 saja sehingga untuk mengisi daya hp dan laptop harus bergantian,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
Yoga Dwi,2025,5,hotel yang sudah cukup lama di mataram fasilitas masih terawat dengan baik rutin menyelenggarakan acara pariwisata juga di lombok,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Lokasi & Akses Strategis
titins djohan,2025,4,tempatnya sepi kamarnya cukup luas pelayannya ramah,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
Pratomo Aji,2022,4,Hotel besar luas dengan pantai pribadi untuk pemandangan matahari terbenam hotel bersih dan stafnya sangat ramah dan membantu kamar dikelilingi oleh pohon kelapa taman luas juga dilengkapi dengan kolam renang jogging track dan taman basket sarapan rata-rata saya mendapat goreng nasi ayam bubur yang terlalu asin bersih nyaman kamar tetapi tampaknya perlu perbaikan untuk perabot kayu dinding lama,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
supri yanto,2024,4,Hotel bagus mungkin karena banyak acara jadi pelayananya kurang sampai semuanya serba sendiri pesen bogey mobil saja hampir 1 jam gag dpt dan makanan biasa saja namun tertutup dengan lokasi yang ciamik salah satu matahari terbenam terbaik semoga berikutnya bisa lebih baik,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kualitas Makanan & Restoran
agus triyono,2025,4,ac kurang dingin pintu kamar sering macet selebihnya nyaman dan tenang,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
Muhammad Zuhdi,2024,3,tempatnya bagus layanannya enggak bagus saat keluarga berkumpul kita minta tolong ambilkan kursi dibilang tidak ada dalam perjanjian tidak seperti hotel lain yang memahami tamu hotel ini perhitungan banget sama tamu jadi malas mau langganan di hotel ini,BUMN,Bintang 5,MerumattaSenggigiLombok,negative,Harga & Value for Money
Jimmy H Susanto,2024,5,Hotel lanskap merumatta ini sangat luar biasa lokasi di tanjung senggigi menyebabkan sejauh mata memandang seakan dilingkupi dengan lautan untuk interior kamar sesuai dengan bintang hotel ini pelayanan juga luar biasa hanya saat pertama kita memeriksa masuk ternyata kamar belum siap dengan tambahan tempat tidur ditambah ac yang bocor akan tetapi pada hari kedua merumatta menawarkan upgrade kamar sebagai ganti kekecewaan kami sehingga membuat kami kembali bahagia meskipun kami tidak mengambil upgrade kamar tersebut,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Lokasi & Akses Strategis
Koko,2023,5,Kita bisa menikmati matahari terbit dan matahari terbenam pantai bersih dan suasana yang bagus tapi tidak ada loker yang tepat dekat pantai mereka benar-benar harus satu sarapan begitu luar biasa plz menikmati sarapan dari mereka,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
Intan Ramadhani,2023,1,staf yang tidak baik pelatihan kurang terdidik dengan baik membuat rating hotel ini merosot terjun bebas ke bawah staf suka sekali berdebat dengan tamu atau klien staf tidak menyanyikan untuk cekcok dengan klien tanpa memikirkan memberikan solusi win win khususnya sdri yeni sebagai manager tikus sdra aang sebagai direktur penjualan pemasaran di hotel ini hal lain dengan bapak suwardana bapak asmare adhi yang selalu berusaha memberikan pelayanan yang terbaik untuk kami selama rombongan kami menginap perusahaan kami memberikan dukungan hampir 425 jt ke hotel ini begitu juga dengan staf akuntansi merumatta yang mencoba untuk menyelesaikan masalah dengan memberikan alasan alasan yang cukup meng meng meng,BUMN,Bintang 5,MerumattaSenggigiLombok,negative,Pelayanan Staf & Keramahan
sri wahyuni,2023,4,Lokasinya strategis dekat jalan utama pinggir pantai view nya bagus kamarnya bagus makanannya enak pelayannya ramah tapi masih ada yang kurang profesional tamu cowok dilayani duluan padahal saya sudah berdiri dari awal duluan ngantri pelayanan penampilan menarik itu memang perlu tapi sikap staf itu sangat penting itu saja sih yang lainnya bagus,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Lokasi & Akses Strategis
Khotrun Nada,2023,4,pintu kamarnya kurang mudah di buka terus saat mau cek masuk dan cek keluar tidak ada staf yang membantu turun2 dalam barang dari mobil tapi bisa tutup kekurangannya itu dengan view keluar teras belakang pemandangan laut yang cantik,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Pelayanan Staf & Keramahan
Chihiro,2023,1,kamar tidak terlalu buruk tapi ada layanan tidak 5 bintang kualitas saya tinggal 2 malam setelah pembersihan kami tidak bisa mendapatkan fasilitas baru ex sampo tubuh gel toilet tisu dll operasi restoran juga terlalu buruk ketika saya pergi ke restoran masuk pagi saya ingin memesan hanya 1 mie tapi tidak ada staf masuk stasiun mie saya meminta staf berkali-kali tetapi tidak ada yang menanggapi perintah saya staf datang ke tempat memasak tapi dia tidak mengatakan apa-apa kepada saya ia mengambil 30 menit untuk melayani hanya 1 mie saya bertanya alasan mengapa itu mengambil 30 menit untuk memasak dia mengatakan kepada saya,BUMN,Bintang 5,MerumattaSenggigiLombok,negative,Kebersihan & Kenyamanan Kamar
Chandra Singgih Pitoyo,2020,5,Hotel ini menyediakan pemandangan yang bagus pemandangan pantai adalah satu hal yang ditawarkan hotel ini Anda dapat langsung mengakses pantai umum hanya satu langkah dari kamar Anda layanan sangat baik staf yang baik dan membantu saya pikir yang dapat ditingkatkan adalah menambahkan lebih banyak penanda dan pencahayaan sekali saya mencoba keluar dari kamar saya ke lobi tetapi akhirnya hilang untung saya dapat menemukan jalan kembali ke kamar saya dan memanggil staf untuk perusahaan saya ke lobi Anda bisa menikmati sarapan dengan pemandangan laut benar-benar memiliki waktu yang baik di sini,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Pelayanan Staf & Keramahan
Azmi Ahmad Hazimi,2025,2,renovasi diperlukan strategi yang lebih baik untuk mengikuti layanan bahkan selama waktu sibuk dengan pemesanan kelompok membutuhkan variasi makanan untuk sarapan mendesak kebutuhan untuk layanan sarapan yang lebih baik,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Lokasi & Akses Strategis
Dewi Yasa,2024,3,ini yang gw paling tunggu tunggu buat reviewya ambil kamar deluxe room sea views cek masuk pukul 14.00 kamarnya belum siap gw pikir tunggu 15 20 menit itu kan ternyata sampai pukul 15.45 gilaakk dong tunggu tidak jelas dengan alasan kamar belum dibersihkan karena rame tamu lha emang tamu tidak dikasi tau harus cek keluar jam 12.00 terus aku dikasi voucher buat welcome drink yang mesti ditukar di resto nya pinggir pantai jalan kaki lumayan jauh dari lobi duuhh yang aku yang yang sudah pegel seharusnya sudah leyeh leyeh dikamar jam 2 siang jadi molor 1 jam 5 tidak terima aku harus ada dong,BUMN,Bintang 5,MerumattaSenggigiLombok,negative,Lokasi & Akses Strategis
drniken 09,2022,5,Saya telah berada di sini dua kali kedua untuk pengalaman bisnis dari kedua kunjungan sangat mirip itu sangat bagus kamar itu cukup luas layanan yang cepat dan sangat ramah terletak di pantai membuat akses mudah ke pantai banyak kegiatan yang harus dilakukan dan ramah anak saya ingin membawa keluarga saya untuk liburan di sini suatu hari nanti,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
Alvionita Citra,2024,5,Enakk makanannyaa untuk sebuah restoran hotel oke bgtt layak hargae untuk resor nya nyaman pribadi nyaman bisa lgsg turun ke pantai karena tipe yang pantai view gituu,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kualitas Makanan & Restoran
Iva Nu,2022,5,Kami datang untuk bulan madu kami dan mereka telah mempersiapkan satu yang lucu diatur untuk kita dengan bunga segar menakjubkan resort masuk senggigi lombok sangat ramah maya reception staf dan keamanan sangat baik dan akomodasi sarapan adalah gaya buffet lezat dengan kuliner barat dan indonesia menghadap kolam renang dan taman pantai pribadi dengan pasir lembut dan air biru dengan baik disimpan taman oleh tukang kebun mereka selalu menyambut kita terlalu besar lokasi masuk senggigi ada restoran spa salon mini pasar dan klub pantai dekat tempat tidur itu sedikit keras meskipun dan lampu depan dari kamar kami lantai dasar,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Pelayanan Staf & Keramahan
Laura Laura,2023,5,Hotel yang bagus dengan pemandangan yang bagus saya lakukan pagi berjalan-jalan di sekitar hotel dan suasana sangat tenang dan makanan tenang membutuhkan perbaikan saya tinggal selama 3 malam dan menu adalah sama setiap hari lokasi sedikit jauh dari kota dan bandara,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kualitas Makanan & Restoran
aniendhita amalia,2023,5,Lokasi bagus mereka memiliki pantai pribadi dengan Basilico restoran Italia dekat pantai kolam renang juga bagus itu memiliki 0 5 0 9 dan 1 5 m kedalaman membuatnya kolam renang ramah keluarga adalah dekat rinjani restoran di mana Anda juga dapat memesan cemilan indonesia setelah Anda berenang i m tidak yakin Anda akan menyukai kamar jika Anda bertanya gaya modern hotel saya memiliki kamar pemandangan pantai tetapi itu masuk gaya lama kamar hotel dengan tiga pintu depan pintu utama balkon pintu dan menghubungkan pintu kamar gaya lama membuatnya menyeramkan jadi jika Anda pergi ke sana sendiri lebih baik berpikir dua kali mungkin itu adalah pilihan yang baik untuk,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Septahani Munawar,2024,5,Saya tinggal di sana selama beberapa hari staf adalah restoran yang baik dan ramah untuk sarapan yang sangat baik tapi ketika saya mencoba untuk memiliki layanan kamar itu sulit untuk menelepon restoran dan ketika saya mencoba untuk menelepon layanan tamu saya telah dipanggil selama hampir satu jam n tidak ada yang mengambil itu begitu sedih,BUMN,Bintang 5,MerumattaSenggigiLombok,negative,Kualitas Makanan & Restoran
Daniel Diaz,2023,5,Hotel yang sangat tenang kolam renang yang bagus dan pantai yang sangat bagus bungalow yang berhadapan dengan taman yang besar Anda jarang melewati banyak orang di sekitar merasa begitu tenang sarapan adalah besar terlalu personil sangat baik,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Teresa Tan,2019,4,masuk depan pantai umum dengan pemandangan matahari terbenam yang bagus staf layanan yang sangat membantu terutama john kamar bersih dan pertama kali kamar hotel datang dengan dorongan sarapan adalah besar kecuali mereka mengenakan biaya tambahan botol air juga staf di sarapan tidak menyapa atau membawa saya ke meja atau bertanya apakah saya ingin kopi atau teh ketika tempat tidak penuh orang masih saya merekomendasikan hotel untuk harga,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
Gadget Store,2023,5,tempatnya luas nyaman tenang saat banget buat liburan dengan bangunan yang masih asri dan yang paling oke spot fotonya bagus banget apalagi saat lagi matahari terbenam sambil nongkrong tepi pantai dengan musik live makin seru dan menambah keindahan liburan selama di sana,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
Tim R,2023,1,Salah satu pengalaman hotel terburuk yang saya miliki satu-satunya hal yang baik tentang hotel adalah lokasi tetapi lokasi sebenarnya lebih baik sekitar 10 menit utara saya telah bepergian ke Indonesia selama sebulan ini adalah jauh hotel termahal kami tinggal di dan juga layanan terburuk adalah konyol lambat apa pun masuk hotel biaya kekayaan menurut standar Indonesia dan ide bahwa Anda dapat bersantai di sini adalah lelucon ketika mereka memiliki musik berdering keluar dari 10 pagi sampai 10 sore sehingga keras membuat kamar Anda gemetar kami diberitahu ini adalah untuk acara khusus di situs tetapi tidak diberitahu masuk advance dan staf,BUMN,Bintang 5,MerumattaSenggigiLombok,negative,Lokasi & Akses Strategis
Aurora,2023,5,Hotel itu besar kamar nyaman staf tahu bagaimana berbicara bahasa Inggris lancar dan layanan yang hebat dekat pantai sarapan pilihan buffet kolam renang yang lezat ukuran yang layak ini hotel bintang lima layak tinggal,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
Riska Agustina,2023,3,kemarin psenin ortu kamar yang 1 tempat tidur besar eh saat check masuk dikasinya twin bed kecewa karna tidak sesuai pesanan sama agak tidak ngerti juga kenapa welcome drink harus ditukarkan jauh di tepi pantai bukan di kasi langsung ketika check masuk mana jarak pantai nya jauuh banget dari kamar capek banget jalan untuk menukarkan welcome drink,BUMN,Bintang 5,MerumattaSenggigiLombok,negative,Lokasi & Akses Strategis
Julia Rosmaya,2023,4,kamarnya nyaman pemandangan langsung pantai saat membuka jendela sayangnya colokan listrik hanya satu mungkin ini hotel lama saat gadget belum merajalela atau disuruh liburan tanpa gadget hehehe,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
Nur Aini Farida,2023,4,Anda harus berjalan sedikit hanya untuk pindah ke bagian lain dari hotel sangat baik suasana dan pemandangan yang besar terletak di dekat pantai senggigi Anda dapat menikmati matahari terbenam fabolic setiap hari pantai memiliki gelombang yang kuat itu lebih baik untuk tidak berenang di sini Anda dapat berenang di kolam renang mereka sebagai gantinya staf sangat membantu dan ramah mereka menyambut kita setiap kali kita melewati kamar tidak benar-benar besar dengan gaya yang sedikit tua tapi masih nyaman makanan untuk hotel bintang lima begitu,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Dina salviana,2024,5,laut dan pantai yang indah pokonyaa ombak nya yang tenang udara nya yang bersih bikin nyaman pokonyaa yang mau menyelam atau snorkeling disini dianjurkan banyakitss betah lama2 tinggal di sini jadi cuss disini deh yakin tidak mau pulang cepat2 disini banyak bule jg ternyata,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
Karlina Rinda P,2022,4,tempatnya luas banget deket sama pantai kamarnya ada yang pondok gitu dipinggir pantai tapi kalau sendirian memperbaiki jangan karena kalau malem agak serem ya penerangannya juga kurang suara ombaknya bisa kedengeran saya kesana saat acara gala dinner saja makan dipinggir pantai ada bakar bakar bakar enak bakarannya untuk menu lain standar mantab,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Lokasi & Akses Strategis
Kometa Fajarini,2023,4,menginap kedua kalinya tanpa sengaja dulu hotel ini bernama kila senggigi namun sekelas bintang 5 sarapannya kurang variatif saja sarapan lebih mirip bintang 3 dan jarak kamar ke resto sangat sangat jauuh tidak tersedia dalam mobil ulang-alik untuk antar jemput tamu apalagi area hotel klo malam minim penerangan plusnya hotel ini memiliki pantai swasta jadi tamu bisa duduk menikmati matahari terbenam di pinggir pantai di area hotel,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kualitas Makanan & Restoran
Ward Sohier,2023,1,Kami pergi minum koktail di pantai bar beruntung kami itu Happy Hour dan mendapat satu koktail gratis sayangnya koktail terlalu kuat dan tidak rasanya seperti seharusnya seperti yang kami hubungi pelayan untuk mengeluh tentang rasa dia memberitahu kami bahwa selama Happy Hour mereka menggunakan Bali lokal minuman keras tidak bersertifikat sesuatu yang kami ingin tahu masuk di muka kami menerima koktail baru tapi merasakan rasa malu yang sama untuk tempat mewah ini,BUMN,Bintang 5,MerumattaSenggigiLombok,negative,Kualitas Makanan & Restoran
Legend Ashton,2022,5,Salah satu tempat terbaik untuk menginap masuk lombok pantai pribadi bagus kebun luas dan tenang dan kolam renang kamar itu sangat bagus untuk dua orang semua bekerja baik dua restoran swasta sarapan baik buffet staf sangat ramah di mana-mana itu benar-benar membuat Anda merasa seperti Anda masuk resort lingkungan yang layak lingkungan dengan banyak fasilitas termasuk taksi biru burung dan beberapa orang setempat juga beberapa restoran keren dan tempat-tempat gaya klub pantai tanpa kesulitan wisatawan kuta masuk selatan atau bali,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Pelayanan Staf & Keramahan
Beni Utomo,2022,5,Tempat menginap sangat baik dan udara panas tersedia juga sangat bersih baik di kamar atau di luar kamar lokasi di samping pantai sehingga mudah untuk ke lantai duduk duduk malam sambil minum dan melihat mercu suar juga menyenangkan jalan keliling luar hotel yang adalah pantai cukup sering dikunjungi orang dan ada tempat tersedia untuk melihat bagian bawah laut di sini juga ada atau kadang transportasi ke gili trawangan dan lainnya pegawai sangat ramah sarapan siang dan makan malam tersedia cukup dan sangat enak sangat variasi sayur dan daging serta makanan yang juga model roti dan salad juga ada juga kadang tebak perjalanan ke kamar sangat menyenangkan karena satu kamar dengan yang lain sangat mirip ada pohon besar yang juga,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kebersihan & Kenyamanan Kamar
Angga Bilal,2024,5,ini bisa di bilang nyaman untuk orang yang mau bulan madu nyaman tapi untuk sarapan terlalu biasa untuk sekelas bintang 5 view nya bagus dekat pantai,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kualitas Makanan & Restoran
Ekaw Idya,2022,5,hotel cottage resort yang keren banget buat acara penyembuhan staycation terlwbih lagi karna sudah lengkap banget suasana nyaman indah merasa masuk surga buat kamarnya otentik dari kayu semua kamarnya punya balkon teras yang nyaman banget pokoknya ada pemandangan taman dan pantai ada billanya juga yang punya kolam renang keren memanjang buat restonya dekat juga dengan pantai dan kolam renang selain itu ada fasilitas sunset bar yang benar2 buat matahari terbenam dan menikmati pemandangan yang keren banget tempatnya luas banget setiap kamar jauhan ada beberapa tempat yang semuanya keren,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Fasilitas Hotel (Kolam/Gym/Spa)
Thien Namph,2023,5,disini hanya bermain jet ski snorkeling menikmati matahari terbenam ditambah minuman di bar nya pantainya bagus dengan pasir gotri pemandangannta bagus sekali apalagi dilihat dari view senggigi,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Lokasi & Akses Strategis
Muhammad Baidowi,2023,5,Tempat luas sekali dan asri banyak orang melihat pantai langsung cocok untuk liburan keluarga fasilitas lumayan lengkap hanya kurang bermain tanah anak saja makanan yang disediakan cukup lengkap jg untuk pelayanan krna kurang kepala ke kepala jadi untuk scr keseluruhan kurang bisa menilai tapi jika di tas resto saya lihat untuk bule2 sgt dilayani tapi jika tamu dalam negeri ya jika tidak bertanya ya tidak dilayani ntah krna harga yang berbeda atau gimana,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kualitas Makanan & Restoran
Saiful Rochman,2025,4,lumayan untuk berlibur karyawan ramah ada musholla dan ruang pertemuan menu sarapan cukup oke,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Pelayanan Staf & Keramahan
Matias Bimo Suratno,2023,3,kami pesan deluxe sea view tapi di tawarin yang bungalow garden view katanya upgrade tapi beda view jelas kami rugi lah kami kan pesan yang sea view malah di tawarin ke garden view menunggu sampai jam 15 30 dengan kamar masih belum siap akhirnya bisa bisa bisa deluxe sea view sesuai kamar yang kami pesan menginap 18 Mei 19 Mei kenapa harus ribet soal kamar kalao emang bisa mendapatkan yang sesuai pesanan kami,BUMN,Bintang 5,MerumattaSenggigiLombok,negative,Harga & Value for Money
Evi AR,2021,5,tahun kedua pandemi hotel ini direkomendasikan bagi yang memilih tinggal di pusat objek wisata senggigi dengan layanan sangat bagus namun harga jauh lebih murah dibandingkan masa normal dari sisi view hotel ini berhadapan dengan garis pantai untuk menikmati matahari terbenam apalagi jika memilih kamar bungalow untuk keluarga yang membawa anak kolam renangnya tidak menyediakan penjaga jiwa sehingga harus mengawasi sendiri anak anak makanan yang disuguhkan oleh resto juga enak dan berada persis di pinggir pantai secara keseluruhan hotel ini bagus dan sangat direkomendasikan,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Kualitas Makanan & Restoran
Putu Tonsen,2021,5,Resort ini lumayan bagus dan memang oas sebagai tempat berlibur lokasinya di pantai senggigi gaya bangunan bergaya pondok berlantai dua masing masing masing pondok terdiri dari 8 kamar empat kamar di lantai satu dan 4 kamar di lantai dua bagusbya lagi setiap kamar memiliki beranda belakang memiliki pemandangan yang bagus ke arah laut areanya sendiro juga cukup luas jalan setapak yang ada di resort ini membuatnya bagus untuk berjogging di pagi hari sangat saat makan malam adalah waktu yang menyenangkan sering disetup untuk makan di area di luar ruangan di samping pantai hiburan musik live juga ada tempat yang bagus dan direkomendasikan,BUMN,Bintang 5,MerumattaSenggigiLombok,positive,Lokasi & Akses Strategis
